booking_id,customer_id,customer_segment,check_in_date,check_out_date,room_type,rooms_booked,room_rate_jpy
5884,1030,Corporate,2025-05-30,2025-06-03,Suite,1,30954.0
5885,1012,Event Group,2025-05-30,2025-06-02,Deluxe,1,16869.0
5886,1114,Leisure,2025-05-30,2025-06-02,Suite,1,28477.0
5887,1079,Leisure,2025-05-30,2025-05-31,Standard,1,11786.0
5888,1079,Event Group,2025-05-30,2025-06-03,Family,1,25883.0
5889,1046,Leisure,2025-05-30,2025-06-01,Deluxe,1,14541.0
5890,1056,Event Group,2025-05-30,2025-05-31,Deluxe,1,16840.0
5891,1053,Leisure,2025-05-30,2025-05-31,Suite,1,25503.0
5892,1096,Leisure,2025-05-30,2025-06-02,Standard,1,9454.0
5893,1047,Corporate,2025-05-30,2025-06-02,Standard,1,10996.0
5894,1017,Corporate,2025-05-30,2025-06-02,Family,1,21095.0
5895,1038,Leisure,2025-05-30,2025-06-02,Standard,1,12293.0
5896,1050,Leisure,2025-05-30,2025-05-31,Standard,1,11253.0
5897,1010,Leisure,2025-05-30,2025-06-01,Deluxe,1,15568.0
5898,1055,Leisure,2025-05-30,2025-06-02,Standard,1,10969.0
5899,1006,Corporate,2025-05-30,2025-06-03,Standard,1,11575.0
5900,1094,Travel Agency,2025-05-30,2025-05-31,Standard,1,11294.0
5901,1068,Corporate,2025-05-30,2025-05-31,Standard,1,12585.0
5902,1005,Leisure,2025-05-30,2025-05-31,Deluxe,1,18839.0
5903,1072,Leisure,2025-05-30,2025-06-04,Standard,1,13190.0
5904,1091,Leisure,2025-05-30,2025-06-01,Deluxe,1,18891.0
5905,1120,Leisure,2025-05-30,2025-06-01,Deluxe,1,15561.0
5906,1085,Leisure,2025-05-30,2025-06-04,Deluxe,1,13935.0
5907,1049,Leisure,2025-05-30,2025-05-31,Deluxe,1,14677.0
5908,1122,Corporate,2025-05-30,2025-06-01,Standard,1,11006.0
5909,1015,Travel Agency,2025-05-30,2025-06-01,Standard,1,11119.0
5910,1020,Corporate,2025-05-30,2025-06-03,Deluxe,1,13000.0
5911,1029,Leisure,2025-05-31,2025-06-01,Standard,1,10794.0
5912,1052,Corporate,2025-05-31,2025-06-03,Deluxe,1,16380.0
5913,1077,Leisure,2025-05-31,2025-06-05,Deluxe,1,16710.0
5914,1037,Leisure,2025-05-31,2025-06-05,Deluxe,1,16019.0
5915,1011,Leisure,2025-05-31,2025-06-01,Deluxe,1,15837.0
5916,1066,Leisure,2025-05-31,2025-06-02,Standard,1,12396.0
5917,1072,Corporate,2025-05-31,2025-06-02,Deluxe,1,16347.0
5918,1006,Corporate,2025-05-31,2025-06-02,Standard,1,10780.0
5919,1052,Leisure,2025-05-31,2025-06-02,Standard,1,11942.0
5920,1081,Event Group,2025-05-31,2025-06-01,Standard,1,11797.0
5921,1003,Event Group,2025-05-31,2025-06-01,Deluxe,1,17026.0
5922,1098,Leisure,2025-05-31,2025-06-01,Deluxe,1,18180.0
5923,1062,Leisure,2025-05-31,2025-06-01,Suite,1,28801.0
5924,1072,Leisure,2025-05-31,2025-06-01,Deluxe,1,18075.0
5925,1054,Corporate,2025-05-31,2025-06-02,Deluxe,1,17719.0
5926,1019,Leisure,2025-05-31,2025-06-01,Standard,1,12578.0
5927,1123,Event Group,2025-05-31,2025-06-01,Standard,1,13036.0
5928,1076,Corporate,2025-05-31,2025-06-01,Suite,1,31412.0
5929,1005,Travel Agency,2025-05-31,2025-06-02,Family,1,23701.0
5930,1052,Leisure,2025-05-31,2025-06-02,Deluxe,1,17467.0
5931,1018,Leisure,2025-05-31,2025-06-01,Deluxe,1,19316.0
5932,1037,Corporate,2025-05-31,2025-06-01,Standard,1,12036.0
5933,1004,Leisure,2025-05-31,2025-06-01,Standard,1,13118.0
5934,1120,Corporate,2025-05-31,2025-06-01,Standard,1,11985.0
5935,1092,Leisure,2025-05-31,2025-06-01,Standard,1,12211.0
5936,1035,Leisure,2025-05-31,2025-06-02,Standard,1,12476.0
5937,1064,Leisure,2025-05-31,2025-06-02,Standard,1,11323.0
5938,1044,Leisure,2025-05-31,2025-06-02,Deluxe,1,17035.0
5939,1008,Leisure,2025-05-31,2025-06-03,Standard,1,11035.0
5940,1005,Corporate,2025-05-31,2025-06-01,Standard,1,11916.0
5941,1109,Leisure,2025-05-31,2025-06-03,Standard,1,13813.0
5942,1095,Leisure,2025-05-31,2025-06-01,Family,1,21894.0
5943,1109,Event Group,2025-05-31,2025-06-01,Standard,1,10609.0
5944,1053,Leisure,2025-05-31,2025-06-03,Deluxe,1,17821.0
5945,1015,Leisure,2025-05-31,2025-06-01,Standard,1,11093.0
5946,1036,Corporate,2025-06-01,2025-06-03,Standard,1,9451.0
5947,1011,Leisure,2025-06-01,2025-06-03,Deluxe,1,13844.0
5948,1107,Leisure,2025-06-01,2025-06-03,Standard,1,10252.0
5949,1019,Travel Agency,2025-06-01,2025-06-04,Deluxe,1,14182.0
5950,1020,Leisure,2025-06-01,2025-06-06,Standard,1,10335.0
5951,1060,Leisure,2025-06-01,2025-06-03,Standard,1,9804.0
5952,1029,Leisure,2025-06-01,2025-06-02,Standard,1,9315.0
5953,1020,Travel Agency,2025-06-01,2025-06-04,Family,1,20143.0
5954,1016,Leisure,2025-06-01,2025-06-03,Standard,1,9796.0
5955,1001,Leisure,2025-06-01,2025-06-04,Family,1,19819.0
5956,1101,Leisure,2025-06-01,2025-06-02,Standard,1,10934.0
5957,1105,Leisure,2025-06-01,2025-06-05,Suite,1,25065.0
5958,1041,Corporate,2025-06-01,2025-06-04,Deluxe,1,12230.0
5959,1093,Leisure,2025-06-01,2025-06-03,Suite,1,21773.0
5960,1028,Leisure,2025-06-01,2025-06-03,Deluxe,1,12991.0
5961,1097,Corporate,2025-06-01,2025-06-06,Standard,1,10209.0
5962,1110,Event Group,2025-06-01,2025-06-02,Standard,1,10066.0
5963,1090,Corporate,2025-06-01,2025-06-02,Deluxe,1,16985.0
5964,1057,Leisure,2025-06-01,2025-06-02,Deluxe,1,14127.0
5965,1054,Corporate,2025-06-01,2025-06-04,Family,1,18019.0
5966,1104,Travel Agency,2025-06-01,2025-06-04,Standard,1,10187.0
5967,1068,Corporate,2025-06-01,2025-06-03,Family,1,18802.0
5968,1104,Corporate,2025-06-01,2025-06-02,Standard,1,9107.0
5969,1098,Leisure,2025-06-01,2025-06-04,Suite,1,24788.0
5970,1077,Event Group,2025-06-01,2025-06-02,Standard,1,10276.0
5971,1120,Leisure,2025-06-01,2025-06-02,Standard,1,10443.0
5972,1079,Leisure,2025-06-01,2025-06-02,Standard,1,9994.0
5973,1014,Corporate,2025-06-01,2025-06-03,Family,1,20916.0
5974,1079,Event Group,2025-06-01,2025-06-03,Deluxe,1,14094.0
5975,1107,Leisure,2025-06-01,2025-06-02,Standard,1,10196.0
5976,1104,Leisure,2025-06-01,2025-06-02,Standard,1,9831.0
5977,1063,Corporate,2025-06-01,2025-06-02,Standard,1,9753.0
5978,1108,Corporate,2025-06-01,2025-06-03,Family,1,19416.0
5979,1053,Leisure,2025-06-01,2025-06-02,Standard,1,9309.0
5980,1005,Corporate,2025-06-01,2025-06-02,Suite,1,26209.0
5981,1052,Corporate,2025-06-01,2025-06-02,Standard,1,8250.0
5982,1105,Leisure,2025-06-02,2025-06-03,Standard,1,10075.0
5983,1009,Corporate,2025-06-02,2025-06-03,Deluxe,1,12782.0
5984,1007,Corporate,2025-06-02,2025-06-06,Standard,1,9964.0
5985,1097,Leisure,2025-06-02,2025-06-04,Family,1,19465.0
5986,1041,Event Group,2025-06-02,2025-06-04,Standard,1,10644.0
5987,1026,Corporate,2025-06-02,2025-06-03,Deluxe,1,13118.0
5988,1010,Leisure,2025-06-02,2025-06-06,Suite,1,28920.0
5989,1107,Travel Agency,2025-06-02,2025-06-04,Standard,1,11008.0
5990,1037,Leisure,2025-06-02,2025-06-03,Standard,1,10068.0
5991,1043,Travel Agency,2025-06-02,2025-06-06,Standard,1,10207.0
5992,1067,Corporate,2025-06-02,2025-06-04,Suite,1,25530.0
5993,1090,Leisure,2025-06-02,2025-06-04,Standard,1,11065.0
5994,1100,Corporate,2025-06-02,2025-06-04,Family,1,19107.0
5995,1047,Leisure,2025-06-02,2025-06-05,Deluxe,1,14172.0
5996,1103,Event Group,2025-06-02,2025-06-03,Standard,1,10932.0
5997,1045,Leisure,2025-06-02,2025-06-03,Deluxe,1,14945.0
5998,1107,Corporate,2025-06-02,2025-06-04,Standard,1,9842.0
5999,1124,Leisure,2025-06-02,2025-06-03,Standard,1,8999.0
6000,1064,Leisure,2025-06-02,2025-06-03,Deluxe,1,15186.0
6001,1102,Travel Agency,2025-06-02,2025-06-03,Deluxe,1,13922.0
6002,1125,Leisure,2025-06-02,2025-06-04,Deluxe,1,12155.0
6003,1062,Corporate,2025-06-02,2025-06-05,Deluxe,1,14029.0
6004,1119,Leisure,2025-06-02,2025-06-04,Deluxe,1,15897.0
6005,1016,Corporate,2025-06-02,2025-06-03,Family,1,21152.0
6006,1001,Leisure,2025-06-02,2025-06-04,Family,1,19416.0
6007,1112,Corporate,2025-06-02,2025-06-04,Standard,1,9976.0
6008,1050,Leisure,2025-06-02,2025-06-03,Standard,1,10826.0
6009,1076,Leisure,2025-06-02,2025-06-03,Standard,1,10753.0
6010,1052,Travel Agency,2025-06-02,2025-06-03,Deluxe,1,14401.0
6011,1058,Leisure,2025-06-02,2025-06-04,Standard,1,9108.0
6012,1063,Leisure,2025-06-02,2025-06-06,Standard,1,9412.0
6013,1031,Leisure,2025-06-02,2025-06-06,Standard,1,9390.0
6014,1051,Leisure,2025-06-02,2025-06-03,Standard,1,11163.0
6015,1047,Event Group,2025-06-02,2025-06-05,Standard,1,9758.0
6016,1119,Travel Agency,2025-06-02,2025-06-04,Standard,1,10064.0
6017,1086,Corporate,2025-06-02,2025-06-07,Standard,1,9959.0
6018,1011,Travel Agency,2025-06-02,2025-06-07,Standard,1,9245.0
6019,1109,Leisure,2025-06-02,2025-06-04,Suite,1,22288.0
6020,1080,Corporate,2025-06-02,2025-06-03,Deluxe,1,14370.0
6021,1087,Event Group,2025-06-03,2025-06-04,Deluxe,1,14435.0
6022,1025,Leisure,2025-06-03,2025-06-05,Deluxe,1,14355.0
6023,1098,Event Group,2025-06-03,2025-06-04,Deluxe,1,15196.0
6024,1105,Travel Agency,2025-06-03,2025-06-08,Deluxe,1,12998.0
6025,1008,Corporate,2025-06-03,2025-06-05,Deluxe,1,14028.0
6026,1087,Corporate,2025-06-03,2025-06-04,Standard,1,9407.0
6027,1110,Event Group,2025-06-03,2025-06-08,Family,1,19954.0
6028,1054,Corporate,2025-06-03,2025-06-05,Family,1,24711.0
6029,1018,Event Group,2025-06-03,2025-06-04,Standard,1,10035.0
6030,1011,Corporate,2025-06-03,2025-06-04,Family,1,17871.0
6031,1082,Travel Agency,2025-06-03,2025-06-08,Deluxe,1,15220.0
6032,1004,Corporate,2025-06-03,2025-06-08,Deluxe,1,15185.0
6033,1031,Travel Agency,2025-06-03,2025-06-05,Standard,1,9589.0
6034,1079,Travel Agency,2025-06-03,2025-06-04,Standard,1,9111.0
6035,1019,Leisure,2025-06-03,2025-06-05,Deluxe,1,14072.0
6036,1074,Corporate,2025-06-03,2025-06-05,Standard,1,11391.0
6037,1020,Event Group,2025-06-03,2025-06-06,Deluxe,1,15976.0
6038,1059,Leisure,2025-06-03,2025-06-05,Family,1,22416.0
6039,1078,Travel Agency,2025-06-03,2025-06-04,Family,1,19926.0
6040,1022,Travel Agency,2025-06-03,2025-06-05,Suite,1,27862.0
6041,1039,Travel Agency,2025-06-03,2025-06-04,Family,1,18751.0
6042,1103,Event Group,2025-06-03,2025-06-04,Deluxe,1,14855.0
6043,1015,Travel Agency,2025-06-03,2025-06-05,Family,1,19584.0
6044,1101,Corporate,2025-06-03,2025-06-07,Family,1,18121.0
6045,1004,Leisure,2025-06-03,2025-06-04,Family,1,22255.0
6046,1043,Corporate,2025-06-03,2025-06-05,Standard,1,10089.0
6047,1082,Leisure,2025-06-03,2025-06-04,Standard,1,9953.0
6048,1062,Corporate,2025-06-03,2025-06-06,Family,1,19274.0
6049,1089,Corporate,2025-06-03,2025-06-07,Deluxe,1,15735.0
6050,1050,Corporate,2025-06-03,2025-06-06,Standard,1,9413.0
6051,1051,Corporate,2025-06-03,2025-06-05,Family,1,20903.0
6052,1042,Corporate,2025-06-03,2025-06-04,Standard,1,11046.0
6053,1085,Travel Agency,2025-06-03,2025-06-04,Deluxe,1,14858.0
6054,1099,Leisure,2025-06-03,2025-06-05,Deluxe,1,15301.0
6055,1046,Travel Agency,2025-06-03,2025-06-05,Standard,1,8931.0
6056,1045,Corporate,2025-06-03,2025-06-07,Family,1,18870.0
6057,1088,Travel Agency,2025-06-03,2025-06-08,Standard,1,9874.0
6058,1051,Leisure,2025-06-03,2025-06-04,Standard,1,10768.0
6059,1046,Corporate,2025-06-03,2025-06-05,Family,1,18916.0
6060,1014,Travel Agency,2025-06-03,2025-06-06,Standard,1,9822.0
6061,1027,Leisure,2025-06-03,2025-06-05,Standard,1,9842.0
6062,1051,Corporate,2025-06-03,2025-06-04,Standard,1,9435.0
6063,1022,Event Group,2025-06-03,2025-06-04,Family,1,19150.0
6064,1066,Leisure,2025-06-03,2025-06-08,Deluxe,1,12962.0
6065,1114,Corporate,2025-06-04,2025-06-05,Suite,1,26280.0
6066,1030,Leisure,2025-06-04,2025-06-07,Standard,1,10876.0
6067,1038,Travel Agency,2025-06-04,2025-06-09,Deluxe,1,15219.0
6068,1058,Corporate,2025-06-04,2025-06-05,Deluxe,1,14680.0
6069,1061,Corporate,2025-06-04,2025-06-06,Suite,1,25746.0
6070,1090,Leisure,2025-06-04,2025-06-07,Standard,1,9708.0
6071,1042,Leisure,2025-06-04,2025-06-08,Standard,1,9001.0
6072,1091,Leisure,2025-06-04,2025-06-06,Standard,1,9690.0
6073,1005,Travel Agency,2025-06-04,2025-06-09,Standard,1,10176.0
6074,1017,Leisure,2025-06-04,2025-06-06,Deluxe,1,14611.0
6075,1002,Leisure,2025-06-04,2025-06-05,Standard,1,8662.0
6076,1020,Leisure,2025-06-04,2025-06-05,Standard,1,10381.0
6077,1116,Corporate,2025-06-04,2025-06-06,Deluxe,1,15136.0
6078,1059,Corporate,2025-06-04,2025-06-05,Standard,1,10168.0
6079,1056,Corporate,2025-06-04,2025-06-05,Standard,1,9324.0
6080,1112,Event Group,2025-06-04,2025-06-05,Deluxe,1,15945.0
6081,1108,Corporate,2025-06-04,2025-06-06,Standard,1,10103.0
6082,1040,Leisure,2025-06-04,2025-06-06,Family,1,17416.0
6083,1048,Corporate,2025-06-04,2025-06-05,Standard,1,9444.0
6084,1034,Event Group,2025-06-04,2025-06-05,Standard,1,9249.0
6085,1043,Leisure,2025-06-05,2025-06-06,Deluxe,1,13927.0
6086,1013,Leisure,2025-06-05,2025-06-06,Deluxe,1,16376.0
6087,1067,Leisure,2025-06-05,2025-06-06,Deluxe,1,12888.0
6088,1046,Corporate,2025-06-05,2025-06-06,Standard,1,10534.0
6089,1074,Leisure,2025-06-05,2025-06-08,Standard,1,10691.0
6090,1099,Leisure,2025-06-05,2025-06-07,Family,1,19439.0
6091,1032,Corporate,2025-06-05,2025-06-06,Standard,1,9671.0
6092,1071,Travel Agency,2025-06-05,2025-06-06,Deluxe,1,14993.0
6093,1057,Travel Agency,2025-06-05,2025-06-06,Family,1,20412.0
6094,1095,Event Group,2025-06-05,2025-06-06,Deluxe,1,15591.0
6095,1121,Leisure,2025-06-05,2025-06-08,Standard,1,9094.0
6096,1047,Corporate,2025-06-05,2025-06-09,Standard,1,9915.0
6097,1042,Corporate,2025-06-05,2025-06-06,Standard,1,9676.0
6098,1060,Travel Agency,2025-06-05,2025-06-08,Standard,1,10309.0
6099,1057,Leisure,2025-06-05,2025-06-07,Standard,1,9443.0
6100,1003,Event Group,2025-06-05,2025-06-07,Standard,1,10224.0
6101,1001,Travel Agency,2025-06-05,2025-06-10,Standard,1,8516.0
6102,1070,Corporate,2025-06-05,2025-06-07,Deluxe,1,13968.0
6103,1023,Travel Agency,2025-06-05,2025-06-08,Standard,1,9278.0
6104,1090,Leisure,2025-06-05,2025-06-09,Deluxe,1,16707.0
6105,1024,Corporate,2025-06-05,2025-06-08,Standard,1,9772.0
6106,1053,Leisure,2025-06-05,2025-06-08,Standard,1,8841.0
6107,1088,Leisure,2025-06-05,2025-06-07,Standard,1,10238.0
6108,1071,Leisure,2025-06-05,2025-06-07,Standard,1,9863.0
6109,1057,Travel Agency,2025-06-05,2025-06-08,Standard,1,8250.0
6110,1014,Travel Agency,2025-06-05,2025-06-06,Family,1,20651.0
6111,1124,Leisure,2025-06-05,2025-06-07,Standard,1,11426.0
6112,1103,Event Group,2025-06-05,2025-06-07,Deluxe,1,14104.0
6113,1100,Leisure,2025-06-05,2025-06-09,Deluxe,1,15111.0
6114,1100,Leisure,2025-06-05,2025-06-07,Standard,1,9788.0
6115,1096,Leisure,2025-06-05,2025-06-06,Standard,1,9782.0
6116,1114,Leisure,2025-06-05,2025-06-08,Standard,1,10735.0
6117,1036,Corporate,2025-06-05,2025-06-07,Deluxe,1,13398.0
6118,1032,Corporate,2025-06-05,2025-06-06,Standard,1,8255.0
6119,1109,Travel Agency,2025-06-05,2025-06-07,Deluxe,1,12030.0
6120,1119,Leisure,2025-06-05,2025-06-07,Deluxe,1,14712.0
6121,1028,Corporate,2025-06-05,2025-06-07,Standard,1,10218.0
6122,1067,Leisure,2025-06-05,2025-06-07,Deluxe,1,12209.0
6123,1121,Leisure,2025-06-06,2025-06-08,Standard,1,8432.0
6124,1099,Leisure,2025-06-06,2025-06-08,Deluxe,1,13563.0
6125,1051,Leisure,2025-06-06,2025-06-07,Standard,1,9088.0
6126,1061,Travel Agency,2025-06-06,2025-06-07,Deluxe,1,12893.0
6127,1079,Leisure,2025-06-06,2025-06-08,Standard,1,9425.0
6128,1060,Leisure,2025-06-06,2025-06-10,Suite,1,24726.0
6129,1103,Corporate,2025-06-06,2025-06-08,Deluxe,1,15287.0
6130,1107,Event Group,2025-06-06,2025-06-07,Standard,1,8902.0
6131,1099,Leisure,2025-06-06,2025-06-08,Standard,1,10211.0
6132,1073,Corporate,2025-06-06,2025-06-07,Family,1,20148.0
6133,1094,Event Group,2025-06-06,2025-06-08,Standard,1,8418.0
6134,1067,Leisure,2025-06-06,2025-06-07,Standard,1,8250.0
6135,1073,Leisure,2025-06-06,2025-06-08,Standard,1,9728.0
6136,1047,Leisure,2025-06-06,2025-06-08,Deluxe,1,15014.0
6137,1029,Leisure,2025-06-06,2025-06-07,Deluxe,1,12000.0
6138,1049,Leisure,2025-06-06,2025-06-08,Family,1,21800.0
6139,1040,Travel Agency,2025-06-06,2025-06-07,Standard,1,9813.0
6140,1084,Event Group,2025-06-06,2025-06-08,Deluxe,1,15342.0
6141,1060,Travel Agency,2025-06-06,2025-06-09,Deluxe,1,18118.0
6142,1085,Event Group,2025-06-06,2025-06-07,Family,1,19122.0
6143,1069,Leisure,2025-06-06,2025-06-08,Standard,1,9507.0
6144,1042,Corporate,2025-06-06,2025-06-08,Standard,1,10306.0
6145,1075,Corporate,2025-06-06,2025-06-07,Standard,1,11081.0
6146,1094,Event Group,2025-06-06,2025-06-07,Deluxe,1,13422.0
6147,1018,Event Group,2025-06-06,2025-06-07,Standard,1,11070.0
6148,1041,Leisure,2025-06-06,2025-06-09,Family,1,20389.0
6149,1037,Travel Agency,2025-06-06,2025-06-09,Deluxe,1,15602.0
6150,1017,Leisure,2025-06-06,2025-06-07,Deluxe,1,14996.0
6151,1114,Corporate,2025-06-07,2025-06-09,Standard,1,8932.0
6152,1048,Leisure,2025-06-07,2025-06-08,Standard,1,10402.0
6153,1006,Event Group,2025-06-07,2025-06-09,Standard,1,10284.0
6154,1054,Corporate,2025-06-07,2025-06-09,Standard,1,9667.0
6155,1061,Event Group,2025-06-07,2025-06-08,Family,1,18989.0
6156,1071,Corporate,2025-06-07,2025-06-08,Suite,1,26440.0
6157,1087,Leisure,2025-06-07,2025-06-11,Deluxe,1,15027.0
6158,1042,Travel Agency,2025-06-07,2025-06-10,Deluxe,1,14225.0
6159,1117,Corporate,2025-06-07,2025-06-10,Standard,1,10808.0
6160,1081,Leisure,2025-06-07,2025-06-09,Family,1,22430.0
6161,1086,Corporate,2025-06-07,2025-06-09,Standard,1,9209.0
6162,1104,Leisure,2025-06-07,2025-06-08,Standard,1,9639.0
6163,1043,Corporate,2025-06-07,2025-06-09,Family,1,20874.0
6164,1069,Leisure,2025-06-07,2025-06-09,Standard,1,9796.0
6165,1063,Event Group,2025-06-07,2025-06-10,Deluxe,1,14748.0
6166,1077,Leisure,2025-06-07,2025-06-12,Standard,1,11016.0
6167,1095,Leisure,2025-06-07,2025-06-10,Standard,1,10387.0
6168,1085,Leisure,2025-06-07,2025-06-09,Suite,1,25430.0
6169,1003,Event Group,2025-06-07,2025-06-10,Family,1,16562.0
6170,1073,Corporate,2025-06-07,2025-06-10,Standard,1,10737.0
6171,1078,Leisure,2025-06-07,2025-06-11,Standard,1,9190.0
6172,1004,Travel Agency,2025-06-07,2025-06-09,Standard,1,10413.0
6173,1027,Leisure,2025-06-07,2025-06-08,Family,1,20147.0
6174,1005,Corporate,2025-06-07,2025-06-08,Deluxe,1,14603.0
6175,1094,Travel Agency,2025-06-07,2025-06-09,Standard,1,10563.0
6176,1097,Leisure,2025-06-07,2025-06-09,Standard,1,9493.0
6177,1077,Leisure,2025-06-07,2025-06-08,Deluxe,1,14674.0
6178,1079,Travel Agency,2025-06-07,2025-06-11,Standard,1,9657.0
6179,1023,Leisure,2025-06-07,2025-06-08,Standard,1,10230.0
6180,1072,Corporate,2025-06-07,2025-06-08,Family,1,19904.0
6181,1024,Corporate,2025-06-07,2025-06-08,Standard,1,8619.0
6182,1072,Corporate,2025-06-07,2025-06-08,Standard,1,10201.0
6183,1071,Leisure,2025-06-07,2025-06-10,Standard,1,9450.0
6184,1021,Corporate,2025-06-07,2025-06-08,Family,1,20124.0
6185,1022,Leisure,2025-06-07,2025-06-09,Deluxe,1,14262.0
6186,1054,Corporate,2025-06-08,2025-06-10,Standard,1,9690.0
6187,1113,Corporate,2025-06-08,2025-06-10,Standard,1,10694.0
6188,1003,Travel Agency,2025-06-08,2025-06-10,Standard,1,8845.0
6189,1057,Event Group,2025-06-08,2025-06-12,Deluxe,1,15282.0
6190,1060,Travel Agency,2025-06-08,2025-06-10,Standard,1,10394.0
6191,1061,Leisure,2025-06-08,2025-06-10,Standard,1,9898.0
6192,1090,Corporate,2025-06-08,2025-06-12,Deluxe,1,12439.0
6193,1059,Leisure,2025-06-08,2025-06-10,Deluxe,1,15155.0
6194,1065,Leisure,2025-06-08,2025-06-09,Suite,1,26944.0
6195,1040,Corporate,2025-06-08,2025-06-13,Deluxe,1,15641.0
6196,1019,Travel Agency,2025-06-08,2025-06-10,Standard,1,10826.0
6197,1083,Corporate,2025-06-08,2025-06-11,Family,1,21936.0
6198,1064,Leisure,2025-06-08,2025-06-09,Deluxe,1,15161.0
6199,1043,Leisure,2025-06-08,2025-06-10,Standard,1,9904.0
6200,1089,Leisure,2025-06-08,2025-06-11,Standard,1,10430.0
6201,1061,Leisure,2025-06-08,2025-06-10,Suite,1,25290.0
6202,1068,Leisure,2025-06-08,2025-06-10,Family,1,21433.0
6203,1098,Corporate,2025-06-08,2025-06-09,Standard,1,10248.0
6204,1088,Leisure,2025-06-08,2025-06-09,Family,1,19913.0
6205,1011,Travel Agency,2025-06-08,2025-06-11,Standard,1,10663.0
6206,1067,Leisure,2025-06-09,2025-06-12,Deluxe,1,14174.0
6207,1093,Corporate,2025-06-09,2025-06-13,Standard,1,10852.0
6208,1047,Travel Agency,2025-06-09,2025-06-11,Deluxe,1,14410.0
6209,1106,Leisure,2025-06-09,2025-06-11,Standard,1,9858.0
6210,1125,Corporate,2025-06-09,2025-06-10,Standard,1,9637.0
6211,1083,Leisure,2025-06-09,2025-06-11,Deluxe,1,13103.0
6212,1042,Leisure,2025-06-09,2025-06-11,Family,1,21489.0
6213,1087,Event Group,2025-06-09,2025-06-10,Family,1,19755.0
6214,1095,Leisure,2025-06-09,2025-06-12,Standard,1,9889.0
6215,1037,Corporate,2025-06-09,2025-06-12,Standard,1,10599.0
6216,1081,Travel Agency,2025-06-09,2025-06-10,Deluxe,1,14717.0
6217,1023,Corporate,2025-06-09,2025-06-12,Standard,1,11987.0
6218,1080,Leisure,2025-06-09,2025-06-13,Deluxe,1,16116.0
6219,1111,Leisure,2025-06-09,2025-06-11,Suite,1,23857.0
6220,1055,Travel Agency,2025-06-09,2025-06-11,Family,1,17748.0
6221,1098,Event Group,2025-06-09,2025-06-13,Standard,1,9893.0
6222,1088,Leisure,2025-06-09,2025-06-10,Standard,1,9293.0
6223,1052,Leisure,2025-06-09,2025-06-12,Deluxe,1,14873.0
6224,1057,Leisure,2025-06-09,2025-06-10,Standard,1,10456.0
6225,1115,Travel Agency,2025-06-09,2025-06-13,Standard,1,10107.0
6226,1079,Event Group,2025-06-09,2025-06-10,Family,1,19236.0
6227,1074,Travel Agency,2025-06-09,2025-06-13,Deluxe,1,14731.0
6228,1069,Leisure,2025-06-09,2025-06-12,Suite,1,23262.0
6229,1041,Leisure,2025-06-09,2025-06-12,Standard,1,11210.0
6230,1059,Travel Agency,2025-06-09,2025-06-12,Standard,1,9150.0
6231,1051,Travel Agency,2025-06-09,2025-06-12,Standard,1,8815.0
6232,1079,Corporate,2025-06-09,2025-06-10,Deluxe,1,14191.0
6233,1022,Event Group,2025-06-09,2025-06-10,Standard,1,10172.0
6234,1033,Leisure,2025-06-09,2025-06-10,Standard,1,9004.0
6235,1034,Leisure,2025-06-09,2025-06-10,Standard,1,9393.0
6236,1057,Corporate,2025-06-09,2025-06-10,Standard,1,9707.0
6237,1117,Event Group,2025-06-10,2025-06-11,Family,1,19041.0
6238,1053,Leisure,2025-06-10,2025-06-12,Deluxe,1,15685.0
6239,1086,Leisure,2025-06-10,2025-06-14,Deluxe,1,15013.0
6240,1106,Corporate,2025-06-10,2025-06-11,Family,1,20395.0
6241,1007,Leisure,2025-06-10,2025-06-11,Deluxe,1,15142.0
6242,1109,Leisure,2025-06-10,2025-06-12,Suite,1,23392.0
6243,1020,Corporate,2025-06-10,2025-06-14,Deluxe,1,12962.0
6244,1064,Corporate,2025-06-10,2025-06-14,Standard,1,8720.0
6245,1043,Leisure,2025-06-10,2025-06-11,Deluxe,1,16885.0
6246,1062,Travel Agency,2025-06-10,2025-06-13,Standard,1,8264.0
6247,1079,Corporate,2025-06-10,2025-06-12,Family,1,19448.0
6248,1033,Travel Agency,2025-06-10,2025-06-11,Standard,1,9479.0
6249,1050,Leisure,2025-06-10,2025-06-12,Deluxe,1,17415.0
6250,1093,Corporate,2025-06-10,2025-06-11,Standard,1,9544.0
6251,1102,Leisure,2025-06-10,2025-06-11,Deluxe,1,14548.0
6252,1069,Leisure,2025-06-10,2025-06-11,Family,1,18002.0
6253,1080,Travel Agency,2025-06-10,2025-06-11,Standard,1,10143.0
6254,1118,Leisure,2025-06-10,2025-06-11,Suite,1,27194.0
6255,1070,Leisure,2025-06-10,2025-06-12,Deluxe,1,13971.0
6256,1114,Leisure,2025-06-10,2025-06-14,Deluxe,1,14152.0
6257,1036,Corporate,2025-06-10,2025-06-11,Standard,1,10834.0
6258,1089,Event Group,2025-06-10,2025-06-14,Standard,1,11116.0
6259,1001,Travel Agency,2025-06-10,2025-06-12,Family,1,22601.0
6260,1009,Leisure,2025-06-10,2025-06-15,Deluxe,1,14051.0
6261,1115,Corporate,2025-06-10,2025-06-12,Family,1,18458.0
6262,1068,Corporate,2025-06-10,2025-06-12,Standard,1,10717.0
