ar_id,invoice_id,customer_id,payment_date,amount_paid_jpy,outstanding_balance_jpy,days_past_due,payment_status
8450,8450,1025,2025-10-21,80959.0,0.0,0,Paid
8451,8451,1030,,0,171725.0,122,Open
8452,8452,1075,2025-09-07,45217.0,0.0,0,Paid
8453,8453,1053,2025-10-04,35775.0,0.0,0,Paid
8454,8454,1076,2025-08-12,122004.0,0.0,0,Paid
8455,8455,1024,2025-08-23,31031.0,0.0,0,Paid
8456,8456,1070,2025-09-18,19573.0,0.0,0,Paid
8457,8457,1102,2025-09-09,43828.0,0.0,0,Paid
8458,8458,1121,2025-09-17,34977.0,0.0,0,Paid
8459,8459,1091,2025-08-14,92135.0,0.0,0,Paid
8460,8460,1042,2025-08-10,32954.0,0.0,0,Paid
8461,8461,1068,2025-08-09,42773.0,0.0,0,Paid
8462,8462,1114,2025-08-22,71004.0,0.0,0,Paid
8463,8463,1033,2025-09-02,54932.0,0.0,0,Paid
8464,8464,1075,2025-10-15,33523.0,0.0,0,Paid
8465,8465,1072,2025-08-29,61639.0,0.0,0,Paid
8466,8466,1062,,35366.0,47465.0,120,Open
8467,8467,1074,2025-09-03,34649.0,0.0,0,Paid
8468,8468,1042,,0,18681.0,124,Open
8469,8469,1059,,0,66529.0,121,Open
8470,8470,1058,2025-08-15,16940.0,0.0,0,Paid
8471,8471,1097,2025-09-09,28432.0,0.0,0,Paid
8472,8472,1077,2025-09-05,39561.0,0.0,0,Paid
8473,8473,1085,2025-09-10,40315.0,0.0,0,Paid
8474,8474,1111,2025-08-22,31530.0,0.0,0,Paid
8475,8475,1097,2025-09-11,79527.0,0.0,0,Paid
8476,8476,1081,2025-09-16,33157.0,0.0,0,Paid
8477,8477,1076,2025-08-16,58257.0,0.0,0,Paid
8478,8478,1006,2025-08-23,86520.0,0.0,0,Paid
8479,8479,1106,2025-09-15,97735.0,0.0,0,Paid
8480,8480,1058,2025-10-01,38878.0,0.0,0,Paid
8481,8481,1122,2025-09-03,101101.0,0.0,0,Paid
8482,8482,1124,,0,83776.0,122,Open
8483,8483,1080,,20433.0,16782.0,123,Open
8484,8484,1017,2025-08-24,32543.0,0.0,0,Paid
8485,8485,1120,2025-08-27,94848.0,0.0,0,Paid
8486,8486,1044,2025-09-20,31339.0,0.0,0,Paid
8487,8487,1053,2025-09-08,83801.0,0.0,0,Paid
8488,8488,1125,2025-09-14,48997.0,0.0,0,Paid
8489,8489,1044,2025-08-16,63288.0,0.0,0,Paid
8490,8490,1021,2025-09-15,120047.0,0.0,0,Paid
8491,8491,1019,2025-09-02,36042.0,0.0,0,Paid
8492,8492,1122,2025-09-03,39811.0,0.0,0,Paid
8493,8493,1121,,14408.0,31120.0,122,Open
8494,8494,1031,2025-10-13,99040.0,0.0,0,Paid
8495,8495,1004,,28674.0,13437.0,122,Open
8496,8496,1070,2025-08-28,43982.0,0.0,0,Paid
8497,8497,1106,2025-09-14,67134.0,0.0,0,Paid
8498,8498,1078,2025-08-25,56928.0,0.0,0,Paid
8499,8499,1029,2025-09-02,149101.0,0.0,0,Paid
8500,8500,1063,2025-09-02,74547.0,0.0,0,Paid
8501,8501,1009,2025-09-29,93306.0,0.0,0,Paid
8502,8502,1110,2025-09-08,52359.0,0.0,0,Paid
8503,8503,1078,2025-09-11,96736.0,0.0,0,Paid
8504,8504,1061,,10296.0,7811.0,138,Open
8505,8505,1027,2025-09-07,53897.0,0.0,0,Paid
8506,8506,1109,2025-09-24,54078.0,0.0,0,Paid
8507,8507,1019,2025-08-13,90896.0,0.0,0,Paid
8508,8508,1074,2025-09-11,59627.0,0.0,0,Paid
8509,8509,1080,2025-08-27,46012.0,0.0,0,Paid
8510,8510,1046,2025-08-17,35297.0,0.0,0,Paid
8511,8511,1089,2025-08-29,74356.0,0.0,0,Paid
8512,8512,1014,2025-09-26,50244.0,0.0,0,Paid
8513,8513,1116,2025-09-09,57042.0,0.0,0,Paid
8514,8514,1084,2025-08-22,33169.0,0.0,0,Paid
8515,8515,1073,2025-09-08,64948.0,0.0,0,Paid
8516,8516,1056,2025-09-03,122540.0,0.0,0,Paid
8517,8517,1028,2025-09-12,59606.0,0.0,0,Paid
8518,8518,1062,2025-09-01,100739.0,0.0,0,Paid
8519,8519,1037,2025-09-12,69899.0,0.0,0,Paid
8520,8520,1031,2025-08-15,75742.0,0.0,0,Paid
8521,8521,1007,2025-09-02,37993.0,0.0,0,Paid
8522,8522,1102,2025-09-02,27882.0,0.0,0,Paid
8523,8523,1074,2025-09-12,56570.0,0.0,0,Paid
8524,8524,1046,,0,22602.0,138,Open
8525,8525,1019,2025-09-02,41857.0,0.0,0,Paid
8526,8526,1032,2025-08-20,51181.0,0.0,0,Paid
8527,8527,1092,2025-09-13,21879.0,0.0,0,Paid
8528,8528,1086,2025-08-14,60058.0,0.0,0,Paid
8529,8529,1011,2025-09-25,96157.0,0.0,0,Paid
8530,8530,1062,2025-09-13,184435.0,0.0,0,Paid
8531,8531,1079,2025-08-27,56370.0,0.0,0,Paid
8532,8532,1022,2025-08-18,61897.0,0.0,0,Paid
8533,8533,1096,2025-09-20,95489.0,0.0,0,Paid
8534,8534,1010,2025-09-07,57145.0,0.0,0,Paid
8535,8535,1115,2025-08-16,26334.0,0.0,0,Paid
8536,8536,1018,2025-10-18,53366.0,0.0,0,Paid
8537,8537,1119,2025-09-07,84897.0,0.0,0,Paid
8538,8538,1013,2025-09-19,34103.0,0.0,0,Paid
8539,8539,1027,2025-08-12,39325.0,0.0,0,Paid
8540,8540,1004,2025-08-14,82294.0,0.0,0,Paid
8541,8541,1029,2025-08-30,109519.0,0.0,0,Paid
8542,8542,1008,2025-09-11,41329.0,0.0,0,Paid
8543,8543,1036,2025-10-09,90550.0,0.0,0,Paid
8544,8544,1047,2025-08-18,26221.0,0.0,0,Paid
8545,8545,1014,2025-08-31,17951.0,0.0,0,Paid
8546,8546,1125,2025-09-15,78363.0,0.0,0,Paid
8547,8547,1085,2025-09-09,35819.0,0.0,0,Paid
8548,8548,1013,,0,51826.0,135,Open
8549,8549,1103,,0,115477.0,134,Open
8550,8550,1111,2025-09-23,77040.0,0.0,0,Paid
8551,8551,1010,2025-09-17,54146.0,0.0,0,Paid
8552,8552,1089,2025-08-27,35966.0,0.0,0,Paid
8553,8553,1011,2025-09-09,123176.0,0.0,0,Paid
8554,8554,1093,2025-08-26,36740.0,0.0,0,Paid
8555,8555,1110,2025-08-28,22117.0,0.0,0,Paid
8556,8556,1044,2025-09-02,58493.0,0.0,0,Paid
8557,8557,1074,2025-09-02,89266.0,0.0,0,Paid
8558,8558,1124,2025-10-12,64220.0,0.0,0,Paid
8559,8559,1077,2025-10-04,76457.0,0.0,0,Paid
8560,8560,1036,2025-08-13,137739.0,0.0,0,Paid
8561,8561,1007,2025-08-23,198227.0,0.0,0,Paid
8562,8562,1115,2025-08-12,52461.0,0.0,0,Paid
8563,8563,1023,2025-08-31,17753.0,0.0,0,Paid
8564,8564,1050,2025-08-19,71317.0,0.0,0,Paid
8565,8565,1100,2025-09-03,23541.0,0.0,0,Paid
8566,8566,1113,2025-08-26,57187.0,0.0,0,Paid
8567,8567,1039,2025-09-05,28883.0,0.0,0,Paid
8568,8568,1008,,0,87582.0,120,Open
8569,8569,1111,2025-09-07,35552.0,0.0,0,Paid
8570,8570,1022,2025-09-04,70293.0,0.0,0,Paid
8571,8571,1034,2025-09-28,64523.0,0.0,0,Paid
8572,8572,1116,2025-09-15,19448.0,0.0,0,Paid
8573,8573,1096,2025-08-23,124072.0,0.0,0,Paid
8574,8574,1069,2025-09-10,49120.0,0.0,0,Paid
8575,8575,1057,2025-09-08,17898.0,0.0,0,Paid
8576,8576,1113,2025-09-13,89855.0,0.0,0,Paid
8577,8577,1038,2025-08-15,39252.0,0.0,0,Paid
8578,8578,1086,2025-09-10,16726.0,0.0,0,Paid
8579,8579,1049,2025-09-01,31090.0,0.0,0,Paid
8580,8580,1006,2025-09-08,27622.0,0.0,0,Paid
8581,8581,1020,2025-09-02,18406.0,0.0,0,Paid
8582,8582,1101,2025-10-10,29453.0,0.0,0,Paid
8583,8583,1111,2025-08-24,40389.0,0.0,0,Paid
8584,8584,1102,2025-09-15,19340.0,0.0,0,Paid
8585,8585,1124,2025-09-04,26485.0,0.0,0,Paid
8586,8586,1001,2025-09-10,56526.0,0.0,0,Paid
8587,8587,1048,2025-09-11,24044.0,0.0,0,Paid
8588,8588,1103,2025-09-29,31803.0,0.0,0,Paid
8589,8589,1012,2025-09-13,39607.0,0.0,0,Paid
8590,8590,1076,2025-10-01,24142.0,0.0,0,Paid
8591,8591,1082,2025-09-01,38033.0,0.0,0,Paid
8592,8592,1047,2025-09-25,23486.0,0.0,0,Paid
8593,8593,1123,2025-09-18,54529.0,0.0,0,Paid
8594,8594,1087,,0,174906.0,133,Open
8595,8595,1045,2025-08-31,22819.0,0.0,0,Paid
8596,8596,1099,,0,81360.0,104,Open
8597,8597,1111,2025-10-17,50514.0,0.0,0,Paid
8598,8598,1103,2025-09-01,26530.0,0.0,0,Paid
8599,8599,1096,2025-10-01,39935.0,0.0,0,Paid
8600,8600,1005,2025-08-28,32984.0,0.0,0,Paid
8601,8601,1022,2025-09-19,146628.0,0.0,0,Paid
8602,8602,1116,2025-08-31,80455.0,0.0,0,Paid
8603,8603,1114,2025-08-14,17998.0,0.0,0,Paid
8604,8604,1056,2025-09-03,31816.0,0.0,0,Paid
8605,8605,1113,2025-08-29,25174.0,0.0,0,Paid
8606,8606,1050,2025-09-17,48045.0,0.0,0,Paid
8607,8607,1032,2025-09-29,37745.0,0.0,0,Paid
8608,8608,1080,2025-09-29,86962.0,0.0,0,Paid
8609,8609,1006,2025-09-03,17447.0,0.0,0,Paid
8610,8610,1079,2025-09-05,236078.0,0.0,0,Paid
8611,8611,1027,2025-09-10,60984.0,0.0,0,Paid
8612,8612,1108,2025-09-01,195361.0,0.0,0,Paid
8613,8613,1115,,0,25795.0,121,Open
8614,8614,1070,2025-09-06,20347.0,0.0,0,Paid
8615,8615,1124,2025-09-24,19990.0,0.0,0,Paid
8616,8616,1097,2025-09-02,42610.0,0.0,0,Paid
8617,8617,1104,2025-09-08,34015.0,0.0,0,Paid
8618,8618,1110,2025-08-17,51550.0,0.0,0,Paid
8619,8619,1036,2025-09-02,64006.0,0.0,0,Paid
8620,8620,1037,2025-10-02,65948.0,0.0,0,Paid
8621,8621,1082,,0,84119.0,118,Open
8622,8622,1002,2025-09-27,51583.0,0.0,0,Paid
8623,8623,1021,2025-09-20,55569.0,0.0,0,Paid
8624,8624,1121,2025-09-09,96271.0,0.0,0,Paid
8625,8625,1007,2025-09-10,26006.0,0.0,0,Paid
8626,8626,1063,2025-09-20,37531.0,0.0,0,Paid
8627,8627,1066,2025-09-15,33159.0,0.0,0,Paid
8628,8628,1066,2025-08-28,91524.0,0.0,0,Paid
8629,8629,1021,2025-09-16,21947.0,0.0,0,Paid
8630,8630,1047,2025-09-28,17321.0,0.0,0,Paid
8631,8631,1015,2025-08-22,49156.0,0.0,0,Paid
8632,8632,1066,2025-09-10,18202.0,0.0,0,Paid
8633,8633,1002,2025-09-15,56080.0,0.0,0,Paid
8634,8634,1113,2025-09-22,23765.0,0.0,0,Paid
8635,8635,1046,,0,25220.0,106,Open
8636,8636,1106,2025-09-16,99106.0,0.0,0,Paid
8637,8637,1036,2025-09-09,20235.0,0.0,0,Paid
8638,8638,1028,2025-09-24,47404.0,0.0,0,Paid
8639,8639,1090,2025-09-17,49706.0,0.0,0,Paid
8640,8640,1034,2025-10-16,72598.0,0.0,0,Paid
8641,8641,1026,2025-09-09,34950.0,0.0,0,Paid
8642,8642,1007,2025-09-23,70166.0,0.0,0,Paid
8643,8643,1053,2025-08-17,21065.0,0.0,0,Paid
8644,8644,1027,2025-08-30,102131.0,0.0,0,Paid
8645,8645,1012,2025-08-19,28969.0,0.0,0,Paid
8646,8646,1056,2025-09-03,19705.0,0.0,0,Paid
8647,8647,1039,2025-09-08,20077.0,0.0,0,Paid
8648,8648,1116,2025-08-21,31654.0,0.0,0,Paid
8649,8649,1122,2025-09-02,29639.0,0.0,0,Paid
8650,8650,1097,2025-08-17,58765.0,0.0,0,Paid
8651,8651,1102,2025-09-02,24592.0,0.0,0,Paid
8652,8652,1080,2025-09-28,136903.0,0.0,0,Paid
8653,8653,1098,2025-09-15,51466.0,0.0,0,Paid
8654,8654,1104,2025-08-28,23093.0,0.0,0,Paid
8655,8655,1031,2025-08-28,44630.0,0.0,0,Paid
8656,8656,1019,2025-09-22,38574.0,0.0,0,Paid
8657,8657,1001,2025-08-22,40935.0,0.0,0,Paid
8658,8658,1070,,0,17522.0,105,Open
8659,8659,1064,2025-09-06,151093.0,0.0,0,Paid
8660,8660,1060,2025-09-01,55149.0,0.0,0,Paid
8661,8661,1065,2025-08-26,59101.0,0.0,0,Paid
8662,8662,1025,2025-09-02,16700.0,0.0,0,Paid
8663,8663,1025,2025-08-30,79819.0,0.0,0,Paid
8664,8664,1012,2025-08-28,35832.0,0.0,0,Paid
8665,8665,1081,,0,139188.0,131,Open
8666,8666,1119,2025-09-12,63758.0,0.0,0,Paid
8667,8667,1084,2025-08-28,16941.0,0.0,0,Paid
8668,8668,1059,2025-08-28,73048.0,0.0,0,Paid
8669,8669,1055,2025-09-18,123453.0,0.0,0,Paid
8670,8670,1049,2025-09-12,53995.0,0.0,0,Paid
8671,8671,1009,2025-08-21,155548.0,0.0,0,Paid
8672,8672,1040,2025-09-19,33731.0,0.0,0,Paid
8673,8673,1065,2025-09-20,24082.0,0.0,0,Paid
8674,8674,1087,2025-09-05,75718.0,0.0,0,Paid
8675,8675,1101,2025-09-03,19086.0,0.0,0,Paid
8676,8676,1016,2025-09-04,40961.0,0.0,0,Paid
8677,8677,1070,2025-09-01,17403.0,0.0,0,Paid
8678,8678,1033,2025-08-28,36028.0,0.0,0,Paid
8679,8679,1122,2025-09-22,206073.0,0.0,0,Paid
8680,8680,1033,2025-09-10,74454.0,0.0,0,Paid
8681,8681,1095,2025-09-23,55586.0,0.0,0,Paid
8682,8682,1028,2025-08-25,53511.0,0.0,0,Paid
8683,8683,1094,2025-09-16,85892.0,0.0,0,Paid
8684,8684,1078,2025-09-01,20239.0,0.0,0,Paid
8685,8685,1064,2025-08-16,70466.0,0.0,0,Paid
8686,8686,1057,2025-09-18,28048.0,0.0,0,Paid
8687,8687,1031,2025-09-13,102977.0,0.0,0,Paid
8688,8688,1112,2025-09-26,19656.0,0.0,0,Paid
8689,8689,1123,2025-09-14,57229.0,0.0,0,Paid
8690,8690,1031,2025-09-13,37550.0,0.0,0,Paid
8691,8691,1125,2025-09-16,53401.0,0.0,0,Paid
8692,8692,1018,2025-09-16,36941.0,0.0,0,Paid
8693,8693,1107,2025-09-04,35926.0,0.0,0,Paid
8694,8694,1029,2025-09-05,89692.0,0.0,0,Paid
8695,8695,1018,2025-09-03,26808.0,0.0,0,Paid
8696,8696,1117,2025-09-28,16317.0,0.0,0,Paid
8697,8697,1015,2025-09-29,19836.0,0.0,0,Paid
8698,8698,1050,,0,41064.0,104,Open
8699,8699,1055,2025-10-07,34770.0,0.0,0,Paid
8700,8700,1034,2025-09-10,19753.0,0.0,0,Paid
8701,8701,1023,2025-08-21,57161.0,0.0,0,Paid
8702,8702,1092,2025-09-21,54992.0,0.0,0,Paid
8703,8703,1086,2025-08-18,35445.0,0.0,0,Paid
8704,8704,1057,,0,18236.0,119,Open
8705,8705,1086,2025-09-02,124266.0,0.0,0,Paid
8706,8706,1069,2025-09-14,29121.0,0.0,0,Paid
8707,8707,1020,2025-08-17,58429.0,0.0,0,Paid
8708,8708,1073,2025-09-23,68726.0,0.0,0,Paid
8709,8709,1030,2025-09-21,36979.0,0.0,0,Paid
8710,8710,1040,2025-08-17,34587.0,0.0,0,Paid
8711,8711,1040,2025-09-05,58577.0,0.0,0,Paid
8712,8712,1001,2025-09-11,91495.0,0.0,0,Paid
8713,8713,1020,2025-08-30,27063.0,0.0,0,Paid
8714,8714,1075,2025-09-06,80044.0,0.0,0,Paid
8715,8715,1005,2025-08-29,56609.0,0.0,0,Paid
8716,8716,1046,2025-09-20,95471.0,0.0,0,Paid
8717,8717,1044,2025-09-23,94289.0,0.0,0,Paid
8718,8718,1067,,0,149199.0,101,Open
8719,8719,1095,2025-09-01,166662.0,0.0,0,Paid
8720,8720,1106,2025-09-09,101949.0,0.0,0,Paid
8721,8721,1092,2025-09-12,32862.0,0.0,0,Paid
8722,8722,1088,2025-09-05,41559.0,0.0,0,Paid
8723,8723,1123,2025-09-03,38471.0,0.0,0,Paid
8724,8724,1052,2025-08-29,17412.0,0.0,0,Paid
8725,8725,1008,2025-09-02,26675.0,0.0,0,Paid
8726,8726,1105,2025-10-05,90339.0,0.0,0,Paid
8727,8727,1001,2025-08-29,22862.0,0.0,0,Paid
8728,8728,1059,2025-10-05,50061.0,0.0,0,Paid
8729,8729,1040,2025-09-08,141284.0,0.0,0,Paid
8730,8730,1056,2025-08-30,99192.0,0.0,0,Paid
8731,8731,1041,2025-09-09,103242.0,0.0,0,Paid
8732,8732,1011,2025-09-14,39590.0,0.0,0,Paid
8733,8733,1090,2025-09-23,37158.0,0.0,0,Paid
8734,8734,1069,2025-09-03,58082.0,0.0,0,Paid
8735,8735,1116,2025-09-19,27155.0,0.0,0,Paid
8736,8736,1093,2025-09-09,112521.0,0.0,0,Paid
8737,8737,1124,2025-09-08,16829.0,0.0,0,Paid
8738,8738,1007,2025-09-09,96609.0,0.0,0,Paid
8739,8739,1036,2025-09-21,48417.0,0.0,0,Paid
8740,8740,1078,2025-08-29,19849.0,0.0,0,Paid
8741,8741,1083,2025-08-30,55712.0,0.0,0,Paid
8742,8742,1040,2025-09-06,56805.0,0.0,0,Paid
8743,8743,1118,2025-08-15,35739.0,0.0,0,Paid
8744,8744,1110,2025-10-08,106036.0,0.0,0,Paid
8745,8745,1082,2025-09-08,147394.0,0.0,0,Paid
8746,8746,1112,2025-08-30,54796.0,0.0,0,Paid
8747,8747,1100,2025-08-16,145776.0,0.0,0,Paid
8748,8748,1085,2025-08-30,29965.0,0.0,0,Paid
8749,8749,1057,2025-09-21,40370.0,0.0,0,Paid
8750,8750,1032,2025-09-12,35283.0,0.0,0,Paid
8751,8751,1046,2025-09-03,35416.0,0.0,0,Paid
8752,8752,1100,2025-09-03,152372.0,0.0,0,Paid
8753,8753,1001,2025-09-02,73990.0,0.0,0,Paid
8754,8754,1073,2025-08-31,41565.0,0.0,0,Paid
8755,8755,1087,2025-09-22,54601.0,0.0,0,Paid
8756,8756,1015,,0,147521.0,130,Open
8757,8757,1008,2025-09-24,143161.0,0.0,0,Paid
8758,8758,1099,2025-09-05,54352.0,0.0,0,Paid
8759,8759,1043,2025-09-02,72041.0,0.0,0,Paid
8760,8760,1058,,0,25282.0,118,Open
8761,8761,1096,2025-09-26,90554.0,0.0,0,Paid
8762,8762,1016,2025-08-19,83899.0,0.0,0,Paid
8763,8763,1040,2025-10-09,20394.0,0.0,0,Paid
8764,8764,1011,2025-09-22,24814.0,0.0,0,Paid
8765,8765,1099,2025-08-28,15199.0,0.0,0,Paid
8766,8766,1008,2025-09-23,86728.0,0.0,0,Paid
8767,8767,1003,2025-09-20,18824.0,0.0,0,Paid
8768,8768,1028,2025-10-13,112842.0,0.0,0,Paid
8769,8769,1113,2025-09-05,35875.0,0.0,0,Paid
8770,8770,1020,2025-08-27,32209.0,0.0,0,Paid
8771,8771,1006,2025-09-24,60931.0,0.0,0,Paid
8772,8772,1109,2025-09-27,58448.0,0.0,0,Paid
8773,8773,1021,2025-08-31,47149.0,0.0,0,Paid
8774,8774,1080,2025-08-18,79283.0,0.0,0,Paid
8775,8775,1039,2025-08-26,59496.0,0.0,0,Paid
8776,8776,1104,2025-09-18,16394.0,0.0,0,Paid
8777,8777,1092,2025-08-17,91934.0,0.0,0,Paid
8778,8778,1104,2025-08-23,37461.0,0.0,0,Paid
8779,8779,1041,2025-09-07,35567.0,0.0,0,Paid
8780,8780,1119,2025-09-15,47198.0,0.0,0,Paid
8781,8781,1013,2025-09-07,67108.0,0.0,0,Paid
8782,8782,1124,2025-09-04,15819.0,0.0,0,Paid
8783,8783,1102,2025-09-09,102277.0,0.0,0,Paid
8784,8784,1043,2025-09-13,55904.0,0.0,0,Paid
8785,8785,1060,2025-09-22,145520.0,0.0,0,Paid
8786,8786,1103,2025-09-24,37319.0,0.0,0,Paid
8787,8787,1085,2025-09-04,16101.0,0.0,0,Paid
8788,8788,1106,2025-08-25,56924.0,0.0,0,Paid
8789,8789,1045,2025-09-03,92116.0,0.0,0,Paid
8790,8790,1066,2025-09-08,18480.0,0.0,0,Paid
8791,8791,1090,2025-08-30,38941.0,0.0,0,Paid
8792,8792,1107,2025-09-18,80527.0,0.0,0,Paid
8793,8793,1074,2025-10-19,165866.0,0.0,0,Paid
8794,8794,1119,,0,91217.0,101,Open
8795,8795,1051,2025-09-10,32390.0,0.0,0,Paid
8796,8796,1113,2025-10-05,117817.0,0.0,0,Paid
8797,8797,1027,2025-08-23,56381.0,0.0,0,Paid
8798,8798,1025,2025-09-16,25410.0,0.0,0,Paid
8799,8799,1033,2025-09-28,27649.0,0.0,0,Paid
8800,8800,1049,2025-08-21,26852.0,0.0,0,Paid
8801,8801,1125,,0,26680.0,132,Open
8802,8802,1071,,38146.0,65890.0,115,Open
8803,8803,1092,2025-10-02,76015.0,0.0,0,Paid
8804,8804,1058,2025-10-08,138501.0,0.0,0,Paid
8805,8805,1068,2025-08-23,29370.0,0.0,0,Paid
8806,8806,1020,2025-09-19,36737.0,0.0,0,Paid
8807,8807,1004,2025-09-12,30767.0,0.0,0,Paid
8808,8808,1062,2025-08-31,28971.0,0.0,0,Paid
8809,8809,1095,2025-09-17,19753.0,0.0,0,Paid
8810,8810,1094,2025-08-19,34519.0,0.0,0,Paid
8811,8811,1012,2025-09-17,33075.0,0.0,0,Paid
8812,8812,1011,2025-08-26,26328.0,0.0,0,Paid
8813,8813,1044,2025-09-15,20377.0,0.0,0,Paid
8814,8814,1099,2025-09-30,46434.0,0.0,0,Paid
8815,8815,1113,2025-10-01,91578.0,0.0,0,Paid
8816,8816,1098,2025-09-04,16307.0,0.0,0,Paid
8817,8817,1079,2025-09-23,19243.0,0.0,0,Paid
8818,8818,1101,2025-10-01,53175.0,0.0,0,Paid
8819,8819,1024,2025-09-21,83054.0,0.0,0,Paid
8820,8820,1108,2025-09-03,67281.0,0.0,0,Paid
8821,8821,1108,2025-10-08,47193.0,0.0,0,Paid
8822,8822,1113,2025-08-31,41768.0,0.0,0,Paid
8823,8823,1122,2025-09-15,38069.0,0.0,0,Paid
8824,8824,1026,2025-09-02,60864.0,0.0,0,Paid
8825,8825,1015,2025-09-01,37063.0,0.0,0,Paid
8826,8826,1016,2025-09-01,18897.0,0.0,0,Paid
8827,8827,1112,,0,18694.0,132,Open
8828,8828,1108,2025-08-31,18128.0,0.0,0,Paid
8829,8829,1078,2025-09-30,120950.0,0.0,0,Paid
8830,8830,1005,,0,21844.0,117,Open
8831,8831,1071,2025-10-02,51124.0,0.0,0,Paid
8832,8832,1111,2025-09-27,39235.0,0.0,0,Paid
8833,8833,1097,2025-09-07,39318.0,0.0,0,Paid
8834,8834,1066,2025-09-29,46299.0,0.0,0,Paid
8835,8835,1059,2025-08-28,38317.0,0.0,0,Paid
8836,8836,1023,2025-09-30,30372.0,0.0,0,Paid
8837,8837,1121,2025-09-07,18878.0,0.0,0,Paid
8838,8838,1009,2025-09-15,27210.0,0.0,0,Paid
8839,8839,1076,2025-09-21,36041.0,0.0,0,Paid
8840,8840,1121,2025-09-10,35047.0,0.0,0,Paid
8841,8841,1085,2025-08-17,41322.0,0.0,0,Paid
8842,8842,1009,2025-09-01,55832.0,0.0,0,Paid
8843,8843,1024,2025-09-14,35215.0,0.0,0,Paid
8844,8844,1107,2025-09-12,134848.0,0.0,0,Paid
8845,8845,1058,,42058.0,97317.0,115,Open
8846,8846,1085,2025-09-15,52468.0,0.0,0,Paid
8847,8847,1117,2025-08-31,52356.0,0.0,0,Paid
8848,8848,1016,2025-09-09,44703.0,0.0,0,Paid
8849,8849,1091,2025-10-21,123079.0,0.0,0,Paid
8850,8850,1004,2025-09-14,58109.0,0.0,0,Paid
8851,8851,1077,2025-08-30,35700.0,0.0,0,Paid
8852,8852,1070,2025-09-07,56571.0,0.0,0,Paid
8853,8853,1064,2025-09-04,17264.0,0.0,0,Paid
8854,8854,1091,2025-09-25,93996.0,0.0,0,Paid
8855,8855,1069,2025-09-07,27251.0,0.0,0,Paid
8856,8856,1055,2025-09-24,28090.0,0.0,0,Paid
8857,8857,1124,2025-09-11,40642.0,0.0,0,Paid
8858,8858,1115,2025-09-16,42854.0,0.0,0,Paid
8859,8859,1088,2025-09-22,112425.0,0.0,0,Paid
8860,8860,1001,2025-08-23,39275.0,0.0,0,Paid
8861,8861,1067,,0,84233.0,128,Open
8862,8862,1087,2025-09-18,25545.0,0.0,0,Paid
8863,8863,1090,2025-09-04,34329.0,0.0,0,Paid
8864,8864,1001,2025-08-25,33689.0,0.0,0,Paid
8865,8865,1111,2025-09-08,22670.0,0.0,0,Paid
8866,8866,1078,,0,39825.0,100,Open
8867,8867,1060,2025-09-22,50417.0,0.0,0,Paid
8868,8868,1035,2025-09-28,34735.0,0.0,0,Paid
8869,8869,1047,2025-09-03,88305.0,0.0,0,Paid
8870,8870,1018,2025-09-09,35458.0,0.0,0,Paid
8871,8871,1018,,0,114281.0,99,Open
8872,8872,1090,2025-08-30,86728.0,0.0,0,Paid
8873,8873,1055,2025-08-29,26520.0,0.0,0,Paid
8874,8874,1047,2025-10-06,27509.0,0.0,0,Paid
8875,8875,1012,2025-10-14,26694.0,0.0,0,Paid
8876,8876,1041,2025-08-28,38213.0,0.0,0,Paid
8877,8877,1124,2025-09-16,28333.0,0.0,0,Paid
8878,8878,1070,2025-09-05,104719.0,0.0,0,Paid
8879,8879,1120,2025-09-11,56843.0,0.0,0,Paid
8880,8880,1028,2025-09-10,34435.0,0.0,0,Paid
8881,8881,1020,,0,28238.0,116,Open
8882,8882,1031,2025-09-03,73407.0,0.0,0,Paid
8883,8883,1062,2025-09-17,15813.0,0.0,0,Paid
8884,8884,1056,2025-09-08,178765.0,0.0,0,Paid
8885,8885,1054,2025-09-15,20492.0,0.0,0,Paid
8886,8886,1042,2025-09-18,119538.0,0.0,0,Paid
8887,8887,1115,2025-09-11,26756.0,0.0,0,Paid
8888,8888,1021,2025-09-15,33164.0,0.0,0,Paid
8889,8889,1074,2025-08-19,25775.0,0.0,0,Paid
8890,8890,1099,,0,60316.0,99,Open
8891,8891,1060,2025-09-16,48776.0,0.0,0,Paid
8892,8892,1048,2025-09-25,63921.0,0.0,0,Paid
8893,8893,1120,2025-09-01,15621.0,0.0,0,Paid
8894,8894,1059,2025-08-22,29577.0,0.0,0,Paid
8895,8895,1121,2025-08-27,18655.0,0.0,0,Paid
8896,8896,1107,,0,17670.0,131,Open
8897,8897,1062,2025-08-23,40937.0,0.0,0,Paid
8898,8898,1054,2025-09-06,91531.0,0.0,0,Paid
8899,8899,1057,2025-10-12,38776.0,0.0,0,Paid
8900,8900,1089,2025-09-09,68180.0,0.0,0,Paid
8901,8901,1070,2025-09-20,36757.0,0.0,0,Paid
8902,8902,1084,2025-08-23,75581.0,0.0,0,Paid
8903,8903,1079,2025-10-13,42571.0,0.0,0,Paid
8904,8904,1098,2025-08-27,52562.0,0.0,0,Paid
8905,8905,1104,2025-10-18,64450.0,0.0,0,Paid
8906,8906,1022,2025-09-09,21129.0,0.0,0,Paid
8907,8907,1027,2025-10-21,35101.0,0.0,0,Paid
8908,8908,1017,,0,139636.0,113,Open
8909,8909,1027,2025-09-13,70645.0,0.0,0,Paid
