sales_id,sales_date,revenue_category,amount_jpy
1458,2025-10-19,Spa,33072.0
1459,2025-10-19,Events,38520.0
1460,2025-10-19,Parking,6363.0
1461,2025-10-20,Rooms,499314.0
1462,2025-10-20,Food & Beverage,138090.0
1463,2025-10-20,Spa,43569.0
1464,2025-10-20,Events,48378.0
1465,2025-10-20,Parking,11183.0
1466,2025-10-21,Rooms,784593.0
1467,2025-10-21,Food & Beverage,170488.0
1468,2025-10-21,Spa,36054.0
1469,2025-10-21,Events,75906.0
1470,2025-10-21,Parking,19711.0
1471,2025-10-22,Rooms,714237.0
1472,2025-10-22,Food & Beverage,158971.0
1473,2025-10-22,Spa,35506.0
1474,2025-10-22,Events,67769.0
1475,2025-10-22,Parking,17574.0
1476,2025-10-23,Rooms,599519.0
1477,2025-10-23,Food & Beverage,158684.0
1478,2025-10-23,Spa,22001.0
1479,2025-10-23,Events,103050.0
1480,2025-10-23,Parking,12645.0
1481,2025-10-24,Rooms,758978.0
1482,2025-10-24,Food & Beverage,186071.0
1483,2025-10-24,Spa,23825.0
1484,2025-10-24,Events,54982.0
1485,2025-10-24,Parking,23984.0
1486,2025-10-25,Rooms,646646.0
1487,2025-10-25,Food & Beverage,199377.0
1488,2025-10-25,Spa,52525.0
1489,2025-10-25,Events,91771.0
1490,2025-10-25,Parking,13273.0
1491,2025-10-26,Rooms,634908.0
1492,2025-10-26,Food & Beverage,154023.0
1493,2025-10-26,Spa,44300.0
1494,2025-10-26,Events,35308.0
1495,2025-10-26,Parking,18180.0
1496,2025-10-27,Rooms,620047.0
1497,2025-10-27,Food & Beverage,181764.0
1498,2025-10-27,Spa,28777.0
1499,2025-10-27,Events,61526.0
1500,2025-10-27,Parking,10927.0
1501,2025-10-28,Rooms,910136.0
1502,2025-10-28,Food & Beverage,242634.0
1503,2025-10-28,Spa,51067.0
1504,2025-10-28,Events,109320.0
1505,2025-10-28,Parking,14186.0
1506,2025-10-29,Rooms,623241.0
1507,2025-10-29,Food & Beverage,158639.0
1508,2025-10-29,Spa,45233.0
1509,2025-10-29,Events,66351.0
1510,2025-10-29,Parking,6554.0
1511,2025-10-30,Rooms,722342.0
1512,2025-10-30,Food & Beverage,188378.0
1513,2025-10-30,Spa,33703.0
1514,2025-10-30,Events,72041.0
1515,2025-10-30,Parking,7748.0
1516,2025-10-31,Rooms,504936.0
1517,2025-10-31,Food & Beverage,139727.0
1518,2025-10-31,Spa,16027.0
1519,2025-10-31,Events,63674.0
1520,2025-10-31,Parking,7411.0
1521,2025-11-01,Rooms,628059.0
1522,2025-11-01,Food & Beverage,174930.0
1523,2025-11-01,Spa,44638.0
1524,2025-11-01,Events,79401.0
1525,2025-11-01,Parking,14114.0
1526,2025-11-02,Rooms,285159.0
1527,2025-11-02,Food & Beverage,57869.0
1528,2025-11-02,Spa,10991.0
1529,2025-11-02,Events,13570.0
1530,2025-11-02,Parking,3843.0
1531,2025-11-03,Rooms,457647.0
1532,2025-11-03,Food & Beverage,86147.0
1533,2025-11-03,Spa,19095.0
1534,2025-11-03,Events,67675.0
1535,2025-11-03,Parking,8719.0
1536,2025-11-04,Rooms,377129.0
1537,2025-11-04,Food & Beverage,110769.0
1538,2025-11-04,Spa,26058.0
1539,2025-11-04,Events,7600.0
1540,2025-11-04,Parking,8480.0
1541,2025-11-05,Rooms,563423.0
1542,2025-11-05,Food & Beverage,101575.0
1543,2025-11-05,Spa,49389.0
1544,2025-11-05,Events,44132.0
1545,2025-11-05,Parking,13205.0
1546,2025-11-06,Rooms,405828.0
1547,2025-11-06,Food & Beverage,106088.0
1548,2025-11-06,Spa,28504.0
1549,2025-11-06,Events,58970.0
1550,2025-11-06,Parking,4449.0
1551,2025-11-07,Rooms,418292.0
1552,2025-11-07,Food & Beverage,118046.0
1553,2025-11-07,Spa,24796.0
1554,2025-11-07,Events,41083.0
1555,2025-11-07,Parking,15384.0
1556,2025-11-08,Rooms,562234.0
1557,2025-11-08,Food & Beverage,110117.0
1558,2025-11-08,Spa,20192.0
1559,2025-11-08,Events,14765.0
1560,2025-11-08,Parking,17401.0
1561,2025-11-09,Rooms,516492.0
1562,2025-11-09,Food & Beverage,120708.0
1563,2025-11-09,Spa,45994.0
1564,2025-11-09,Events,71321.0
1565,2025-11-09,Parking,12159.0
1566,2025-11-10,Rooms,534602.0
1567,2025-11-10,Food & Beverage,115045.0
1568,2025-11-10,Spa,40402.0
1569,2025-11-10,Events,80695.0
1570,2025-11-10,Parking,11076.0
1571,2025-11-11,Rooms,382798.0
1572,2025-11-11,Food & Beverage,85087.0
1573,2025-11-11,Spa,28396.0
1574,2025-11-11,Events,65211.0
1575,2025-11-11,Parking,9063.0
1576,2025-11-12,Rooms,517823.0
1577,2025-11-12,Food & Beverage,127957.0
1578,2025-11-12,Spa,30196.0
1579,2025-11-12,Events,23883.0
1580,2025-11-12,Parking,17980.0
1581,2025-11-13,Rooms,413024.0
1582,2025-11-13,Food & Beverage,94597.0
1583,2025-11-13,Spa,18917.0
1584,2025-11-13,Events,38786.0
1585,2025-11-13,Parking,6649.0
1586,2025-11-14,Rooms,564744.0
1587,2025-11-14,Food & Beverage,101863.0
1588,2025-11-14,Spa,37658.0
1589,2025-11-14,Events,52236.0
1590,2025-11-14,Parking,16999.0
1591,2025-11-15,Rooms,386096.0
1592,2025-11-15,Food & Beverage,118064.0
1593,2025-11-15,Spa,17433.0
1594,2025-11-15,Events,54357.0
1595,2025-11-15,Parking,4749.0
1596,2025-11-16,Rooms,363256.0
1597,2025-11-16,Food & Beverage,83299.0
1598,2025-11-16,Spa,12608.0
1599,2025-11-16,Events,62706.0
1600,2025-11-16,Parking,9855.0
1601,2025-11-17,Rooms,452726.0
1602,2025-11-17,Food & Beverage,103387.0
1603,2025-11-17,Spa,27968.0
1604,2025-11-17,Events,66778.0
1605,2025-11-17,Parking,17602.0
1606,2025-11-18,Rooms,380131.0
1607,2025-11-18,Food & Beverage,101932.0
1608,2025-11-18,Spa,20154.0
1609,2025-11-18,Events,61033.0
1610,2025-11-18,Parking,11849.0
1611,2025-11-19,Rooms,454489.0
1612,2025-11-19,Food & Beverage,138977.0
1613,2025-11-19,Spa,38354.0
1614,2025-11-19,Events,18200.0
1615,2025-11-19,Parking,16489.0
1616,2025-11-20,Rooms,529827.0
1617,2025-11-20,Food & Beverage,100172.0
1618,2025-11-20,Spa,23197.0
1619,2025-11-20,Events,57060.0
1620,2025-11-20,Parking,18905.0
1621,2025-11-21,Rooms,290009.0
1622,2025-11-21,Food & Beverage,71636.0
1623,2025-11-21,Spa,10408.0
1624,2025-11-21,Events,20821.0
1625,2025-11-21,Parking,7927.0
1626,2025-11-22,Rooms,542435.0
1627,2025-11-22,Food & Beverage,161913.0
1628,2025-11-22,Spa,36042.0
1629,2025-11-22,Events,14833.0
1630,2025-11-22,Parking,17814.0
1631,2025-11-23,Rooms,407812.0
1632,2025-11-23,Food & Beverage,128950.0
1633,2025-11-23,Spa,17739.0
1634,2025-11-23,Events,21849.0
1635,2025-11-23,Parking,5364.0
1636,2025-11-24,Rooms,521079.0
1637,2025-11-24,Food & Beverage,123842.0
1638,2025-11-24,Spa,20658.0
1639,2025-11-24,Events,20180.0
1640,2025-11-24,Parking,14197.0
1641,2025-11-25,Rooms,377395.0
1642,2025-11-25,Food & Beverage,82959.0
1643,2025-11-25,Spa,30291.0
1644,2025-11-25,Events,21457.0
1645,2025-11-25,Parking,12360.0
1646,2025-11-26,Rooms,559330.0
1647,2025-11-26,Food & Beverage,114568.0
1648,2025-11-26,Spa,27214.0
1649,2025-11-26,Events,83108.0
1650,2025-11-26,Parking,5643.0
1651,2025-11-27,Rooms,340856.0
1652,2025-11-27,Food & Beverage,97778.0
1653,2025-11-27,Spa,16215.0
1654,2025-11-27,Events,57971.0
1655,2025-11-27,Parking,11936.0
1656,2025-11-28,Rooms,433012.0
1657,2025-11-28,Food & Beverage,115296.0
1658,2025-11-28,Spa,32182.0
1659,2025-11-28,Events,39736.0
1660,2025-11-28,Parking,17255.0
1661,2025-11-29,Rooms,413174.0
1662,2025-11-29,Food & Beverage,105797.0
1663,2025-11-29,Spa,31146.0
1664,2025-11-29,Events,20754.0
1665,2025-11-29,Parking,15907.0
1666,2025-11-30,Rooms,490073.0
1667,2025-11-30,Food & Beverage,121478.0
1668,2025-11-30,Spa,24598.0
1669,2025-11-30,Events,27271.0
1670,2025-11-30,Parking,13293.0
1671,2025-12-01,Rooms,854931.0
1672,2025-12-01,Food & Beverage,249942.0
1673,2025-12-01,Spa,71454.0
1674,2025-12-01,Events,112359.0
1675,2025-12-01,Parking,27137.0
1676,2025-12-02,Rooms,625312.0
1677,2025-12-02,Food & Beverage,124639.0
1678,2025-12-02,Spa,23961.0
1679,2025-12-02,Events,40692.0
1680,2025-12-02,Parking,22447.0
1681,2025-12-03,Rooms,767666.0
1682,2025-12-03,Food & Beverage,173287.0
1683,2025-12-03,Spa,40794.0
1684,2025-12-03,Events,19591.0
1685,2025-12-03,Parking,25865.0
1686,2025-12-04,Rooms,770459.0
1687,2025-12-04,Food & Beverage,172704.0
1688,2025-12-04,Spa,34601.0
1689,2025-12-04,Events,25405.0
1690,2025-12-04,Parking,15370.0
1691,2025-12-05,Rooms,788907.0
1692,2025-12-05,Food & Beverage,193031.0
1693,2025-12-05,Spa,68238.0
1694,2025-12-05,Events,28193.0
1695,2025-12-05,Parking,8094.0
1696,2025-12-06,Rooms,749417.0
1697,2025-12-06,Food & Beverage,148578.0
1698,2025-12-06,Spa,28388.0
1699,2025-12-06,Events,85979.0
1700,2025-12-06,Parking,28276.0
1701,2025-12-07,Rooms,673807.0
1702,2025-12-07,Food & Beverage,188622.0
1703,2025-12-07,Spa,47362.0
1704,2025-12-07,Events,23531.0
1705,2025-12-07,Parking,7623.0
1706,2025-12-08,Rooms,866516.0
1707,2025-12-08,Food & Beverage,206061.0
1708,2025-12-08,Spa,42914.0
1709,2025-12-08,Events,66143.0
1710,2025-12-08,Parking,25579.0
1711,2025-12-09,Rooms,718046.0
1712,2025-12-09,Food & Beverage,144673.0
1713,2025-12-09,Spa,55807.0
1714,2025-12-09,Events,39184.0
1715,2025-12-09,Parking,7559.0
1716,2025-12-10,Rooms,643772.0
1717,2025-12-10,Food & Beverage,157706.0
1718,2025-12-10,Spa,19990.0
1719,2025-12-10,Events,46934.0
1720,2025-12-10,Parking,8784.0
1721,2025-12-11,Rooms,792752.0
1722,2025-12-11,Food & Beverage,152620.0
1723,2025-12-11,Spa,57629.0
1724,2025-12-11,Events,55108.0
1725,2025-12-11,Parking,11042.0
1726,2025-12-12,Rooms,881488.0
1727,2025-12-12,Food & Beverage,194644.0
1728,2025-12-12,Spa,50651.0
1729,2025-12-12,Events,108080.0
1730,2025-12-12,Parking,25780.0
1731,2025-12-13,Rooms,611103.0
1732,2025-12-13,Food & Beverage,145038.0
1733,2025-12-13,Spa,45908.0
1734,2025-12-13,Events,14439.0
1735,2025-12-13,Parking,14166.0
1736,2025-12-14,Rooms,648316.0
1737,2025-12-14,Food & Beverage,146800.0
1738,2025-12-14,Spa,25356.0
1739,2025-12-14,Events,14481.0
1740,2025-12-14,Parking,19402.0
1741,2025-12-15,Rooms,768001.0
1742,2025-12-15,Food & Beverage,138870.0
1743,2025-12-15,Spa,58294.0
1744,2025-12-15,Events,85117.0
1745,2025-12-15,Parking,21251.0
1746,2025-12-16,Rooms,600344.0
1747,2025-12-16,Food & Beverage,189364.0
1748,2025-12-16,Spa,29343.0
1749,2025-12-16,Events,103076.0
1750,2025-12-16,Parking,14416.0
1751,2025-12-17,Rooms,553633.0
1752,2025-12-17,Food & Beverage,100561.0
1753,2025-12-17,Spa,37578.0
1754,2025-12-17,Events,49032.0
1755,2025-12-17,Parking,10159.0
1756,2025-12-18,Rooms,710881.0
1757,2025-12-18,Food & Beverage,191528.0
1758,2025-12-18,Spa,30813.0
1759,2025-12-18,Events,18075.0
1760,2025-12-18,Parking,27329.0
1761,2025-12-19,Rooms,895612.0
1762,2025-12-19,Food & Beverage,177568.0
1763,2025-12-19,Spa,62046.0
1764,2025-12-19,Events,101465.0
1765,2025-12-19,Parking,24068.0
1766,2025-12-20,Rooms,627612.0
1767,2025-12-20,Food & Beverage,133275.0
1768,2025-12-20,Spa,42457.0
1769,2025-12-20,Events,99901.0
1770,2025-12-20,Parking,9854.0
1771,2025-12-21,Rooms,900862.0
1772,2025-12-21,Food & Beverage,170274.0
1773,2025-12-21,Spa,67334.0
1774,2025-12-21,Events,52579.0
1775,2025-12-21,Parking,11564.0
1776,2025-12-22,Rooms,812699.0
1777,2025-12-22,Food & Beverage,168691.0
1778,2025-12-22,Spa,53059.0
1779,2025-12-22,Events,131578.0
1780,2025-12-22,Parking,9370.0
1781,2025-12-23,Rooms,780108.0
1782,2025-12-23,Food & Beverage,228616.0
1783,2025-12-23,Spa,33897.0
1784,2025-12-23,Events,76916.0
1785,2025-12-23,Parking,26436.0
1786,2025-12-24,Rooms,935290.0
1787,2025-12-24,Food & Beverage,278324.0
1788,2025-12-24,Spa,50642.0
1789,2025-12-24,Events,161130.0
1790,2025-12-24,Parking,22522.0
1791,2025-12-25,Rooms,688457.0
1792,2025-12-25,Food & Beverage,183477.0
1793,2025-12-25,Spa,25240.0
1794,2025-12-25,Events,56595.0
1795,2025-12-25,Parking,25045.0
1796,2025-12-26,Rooms,845047.0
1797,2025-12-26,Food & Beverage,213188.0
1798,2025-12-26,Spa,64231.0
1799,2025-12-26,Events,102945.0
1800,2025-12-26,Parking,33138.0
1801,2025-12-27,Rooms,841086.0
1802,2025-12-27,Food & Beverage,216643.0
1803,2025-12-27,Spa,48440.0
1804,2025-12-27,Events,119034.0
1805,2025-12-27,Parking,8767.0
1806,2025-12-28,Rooms,787181.0
1807,2025-12-28,Food & Beverage,223485.0
1808,2025-12-28,Spa,54187.0
1809,2025-12-28,Events,27730.0
1810,2025-12-28,Parking,9579.0
1811,2025-12-29,Rooms,745528.0
1812,2025-12-29,Food & Beverage,180397.0
1813,2025-12-29,Spa,42215.0
1814,2025-12-29,Events,64594.0
1815,2025-12-29,Parking,8706.0
1816,2025-12-30,Rooms,837449.0
1817,2025-12-30,Food & Beverage,154924.0
1818,2025-12-30,Spa,29987.0
1819,2025-12-30,Events,63187.0
1820,2025-12-30,Parking,20297.0
1821,2025-12-31,Rooms,783068.0
1822,2025-12-31,Food & Beverage,230496.0
1823,2025-12-31,Spa,24498.0
1824,2025-12-31,Events,88590.0
1825,2025-12-31,Parking,15877.0
